Código da Etapa;Etapa;Código da Rede;Rede;Código da CREDE;CREDE;Código do Município;Município;Edição;Proficiência Média;Desvio Padrão;Indicação do Padrão de Desempenho;Muito Crítico;Crítico;Intermediário;Adequado;População;Alunos Efetivos;Alunos Efetivos (Ponderado)¹;Percentual de Participação (Ponderado)¹;Taxa de Participação;Proficiência Padronizada;Fator de Ajuste;Número de Alunos no Muito Crítico;Número de Alunos no Crítico;Número de Alunos no Intermediário;Número de Alunos no Adequado;IDE EF MT;IDE Médio EF
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2301257;ARARENDA;2019;373,8867983;40,26329776;Adequado;1,052631579;3,157894737;5,263157895;90,52631579;189;190;-;100,5291005;1;9,944339914;0,963157895;2;6;10;172;9,577969497;9,192791258
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2303659;CATUNDA;2019;379,2630033;29,70546152;Adequado;0;1,587301587;5,555555556;92,85714286;125;126;-;100,8;1;10;0,978174603;0;2;7;117;9,781746032;8,954053476
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2304103;CRATEUS;2019;257,4818023;51,41303453;Crítico;28,38283828;37,40374037;22,77227723;11,44114411;896;909;-;101,4508929;1;4,124090116;0,543179318;258;340;207;104;2,240120456;2,97226159
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2305605;INDEPENDENCIA;2019;282,1550812;57,76539256;Intermediário;19,62025316;27,21518987;26,58227848;26,58227848;318;316;-;99,37106918;0,993710692;5,35775406;0,650316456;62;86;84;84;3,462322199;3,778011808
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2305654;IPAPORANGA;2019;299,4564206;59,69239422;Intermediário;11,36363636;25;23,86363636;39,77272727;175;176;-;100,5714286;1;6,222821032;0,730113636;20;44;42;70;4,543366492;4,681994491
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2305902;IPUEIRAS;2019;268,5246731;52,00460777;Crítico;22,03703704;34,44444444;29,62962963;13,88888889;541;540;-;99,81515712;0,998151571;4,676233656;0,588425926;119;186;160;75;2,74653095;3,344234352
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2308609;MONSENHOR TABOSA;2019;252,4808806;50,79334197;Crítico;33,13953488;31,97674419;24,12790698;10,75581395;367;344;-;93,73297003;0,9373297;3,874044029;0,53125;114;110;83;37;1,929105031;2,376006552
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2309300;NOVA RUSSAS;2019;298,8577946;59,35280701;Intermediário;13,94658754;21,95845697;25,81602374;38,27893175;331;337;-;101,8126888;1;6,192889732;0,721068249;47;74;87;129;4,465496157;4,571506744
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2309409;NOVO ORIENTE;2019;343,246829;46,14037973;Adequado;3,149606299;6,036745407;18,6351706;72,17847769;377;381;-;101,061008;1;8,412341452;0,899606299;12;23;71;275;7,567795361;7,291013048
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2311009;PORANGA;2019;251,9335792;47,24574634;Crítico;32,22748815;37,91469194;23,22274882;6,63507109;214;211;-;98,59813084;0,985981308;3,846678962;0,510663507;68;80;49;14;1,936820832;2,662932383
9;9º Ano do Ensino Fundamental;3;PÚBLICA;13;CRATEUS;2313203;TAMBORIL;2019;289,28006;70,07463216;Intermediário;23,55769231;21,875;15,14423077;39,42307692;417;416;-;99,76019185;0,997601918;5,714003002;0,676081731;98;91;63;164;3,853868931;4,050997688
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2304269;DEPUTADO IRAPUAN PINHEIRO;2019;281,8465822;58,54466054;Intermediário;22,01834862;22,93577982;26,60550459;28,44036697;108;109;-;100,9259259;1;5,342329108;0,653669725;24;25;29;31;3,492118798;3,810816799
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2308351;MILHA;2019;324,1903782;55,19371832;Intermediário;9,090909091;9,74025974;17,53246753;63,63636364;149;154;-;103,3557047;1;7,459518909;0,839285714;14;15;27;98;6,260667656;5,757396196
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2308500;MOMBACA;2019;303,4146875;58,76170642;Intermediário;11,5716753;20,03454231;26,07944732;42,31433506;573;579;-;101,0471204;1;6,420734373;0,747841105;67;116;151;245;4,801689091;4,509037328
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2310506;PEDRA BRANCA;2019;346,2477897;49,56237298;Adequado;3,610108303;5,054151625;17,50902527;73,8267148;547;554;-;101,2797075;1;8,562389484;0,903880866;20;28;97;409;7,739380025;7,144465766
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2310902;PIQUET CARNEIRO;2019;321,6743755;59,30679114;Intermediário;6,976744186;17,44186047;20,93023256;54,65116279;172;172;-;100;1;7,333718774;0,808139535;12;30;36;94;5,926668079;6,107456263
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2312700;SENADOR POMPEU;2019;258,3969861;54,98942138;Crítico;30,55555556;32,63888889;21,875;14,93055556;292;288;-;98,63013699;0,98630137;4,169849307;0,552951389;88;94;63;43;2,274138706;3,106743333
9;9º Ano do Ensino Fundamental;3;PÚBLICA;14;SENADOR POMPEU;2313005;SOLONOPOLE;2019;266,6275579;49,8824227;Crítico;23,14814815;33,33333333;31,01851852;12,5;213;216;-;101,4084507;1;4,581377894;0,582175926;50;72;67;27;2,667167917;3,025880692
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2300408;AIUABA;2019;246,5155439;44,28772188;Crítico;34,49781659;40,61135371;19,65065502;5,240174672;227;229;-;100,8810573;1;3,575777197;0,489082969;79;93;45;12;1,748851729;2,597085003
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2301505;ARNEIROZ;2019;240,9188861;44,99002059;Crítico;42,72727273;33,63636364;20;3,636363636;107;110;-;102,8037383;1;3,295944303;0,461363636;47;37;22;4;1,520628849;2,328544362
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2310308;PARAMBU;2019;253,1260116;49,7619034;Crítico;33,13373253;37,5249501;18,76247505;10,57884232;498;501;-;100,6024096;1;3,906300582;0,516966068;166;188;94;53;2,019424852;2,719143454
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2311264;QUITERIANOPOLIS;2019;289,0967068;58,88257702;Intermediário;16,79389313;23,66412214;26,33587786;33,20610687;255;262;-;102,745098;1;5,704835341;0,689885496;44;62;69;87;3,93568316;4,400229092
9;9º Ano do Ensino Fundamental;3;PÚBLICA;15;TAUA;2313302;TAUA;2019;252,354032;49,13934229;Crítico;32,77310924;34,45378151;24,78991597;7,983193277;711;714;-;100,4219409;1;3,867701602;0,519957983;234;246;177;57;2,011042325;2,756628225
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2300309;ACOPIARA;2019;255,8592792;49,18219486;Crítico;30,0952381;34,66666667;26,47619048;8,761904762;513;525;-;102,3391813;1;4,042963962;0,534761905;158;182;139;46;2,162023109;3,049486916
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2303303;CARIUS;2019;276,7447259;52,99500953;Intermediário;18,58974359;32,05128205;29,48717949;19,87179487;153;156;-;101,9607843;1;5,087236297;0,626602564;29;50;46;31;3,187675308;3,70518002
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2303600;CATARINA;2019;237,9587023;49,2134542;Crítico;44;36;16;4;23;25;-;108,6956522;1;3,147935113;0,45;11;9;4;1;1,416570801;2,066524928
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2305506;IGUATU;2019;247,7227375;43,10711333;Crítico;33,25092707;40,54388133;21,38442522;4,820766378;784;809;-;103,1887755;1;3,636136873;0,494437577;269;328;173;39;1,797842706;2,730837306
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2307403;JUCAS;2019;271,5573415;53,55570886;Crítico;23,85964912;25,96491228;31,92982456;18,24561404;276;285;-;103,2608696;1;4,827867075;0,611403509;68;74;91;52;2,95177487;3,512964231
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2309508;OROS;2019;252,3174294;48,82326096;Crítico;34,31372549;33,82352941;22,54901961;9,31372549;201;204;-;101,4925373;1;3,865871469;0,517156863;70;69;46;19;1,999261961;2,936604006
9;9º Ano do Ensino Fundamental;3;PÚBLICA;16;IGUATU;2311355;QUIXELO;2019;281,1485587;46,54862885;Intermediário;9,219858156;39,0070922;33,33333333;18,43971631;143;141;-;98,6013986;0,986013986;5,307427937;0,65248227;13;55;47;26;3,414569023;4,015082538
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2301802;BAIXIO;2019;278,6419587;41,84877517;Intermediário;10,84337349;32,53012048;45,78313253;10,84337349;81;83;-;102,4691358;1;5,182097934;0,641566265;9;27;38;9;3,324659217;4,124973231
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2303808;CEDRO;2019;258,3224554;49,66985215;Crítico;29,12280702;35,0877193;25,96491228;9,824561404;279;285;-;102,1505376;1;4,166122769;0,54122807;83;100;74;28;2,254822587;3,108848568
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2305407;ICO;2019;234,2411622;41,69519346;Crítico;46,42375169;35,62753036;15,65452092;2,294197031;731;741;-;101,3679891;1;2,962058109;0,434547908;344;264;116;17;1,287156155;1,950855925
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2305704;IPAUMIRIM;2019;244,1424046;40,80878987;Crítico;31,66666667;46,66666667;18,33333333;3,333333333;117;120;-;102,5641026;1;3,457120232;0,483333333;38;56;22;4;1,670941445;2,411217725
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2307502;LAVRAS DA MANGABEIRA;2019;249,3788039;46,33431537;Crítico;31,95266272;38,16568047;24,26035503;5,621301775;343;338;-;98,54227405;0,985422741;3,718940193;0,50887574;108;129;82;19;1,864891292;2,520341331
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2313708;UMARI;2019;241,0770601;41,92211531;Crítico;39,24050633;40,50632911;17,72151899;2,53164557;78;79;-;101,2820513;1;3,303853005;0,458860759;31;32;14;2;1,516008499;2,142713606
9;9º Ano do Ensino Fundamental;3;PÚBLICA;17;ICO;2314003;VARZEA ALEGRE;2019;249,1279617;48,06561881;Crítico;33,89830508;37,71186441;22,45762712;5,93220339;475;472;-;99,36842105;0,993684211;3,706398083;0,501059322;160;178;106;28;1,845396098;2,507856394
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2300606;ALTANEIRA;2019;270,2453835;55,98049421;Crítico;19,23076923;29,80769231;31,73076923;19,23076923;99;104;-;105,0505051;1;4,762269175;0,627403846;20;31;33;20;2,987865997;3,222058501
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2300804;ANTONINA DO NORTE;2019;303,4555156;52,03199611;Intermediário;11,82795699;15,05376344;34,40860215;38,70967742;92;93;-;101,0869565;1;6,42277578;0,75;11;14;32;36;4,817081835;5,00057049
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2301307;ARARIPE;2019;273,515224;49,33208496;Crítico;17,91530945;32,5732899;33,2247557;16,28664495;306;307;-;100,3267974;1;4,925761199;0,61970684;55;100;102;50;3,052527909;3,489418342
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2301604;ASSARE;2019;262,1884932;53,29167345;Crítico;25,3968254;37,77777778;23,49206349;13,33333333;305;315;-;103,2786885;1;4,35942466;0,561904762;80;119;74;42;2,449581476;2,714995566
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2302701;CAMPOS SALES;2019;278,3771399;52,58909576;Intermediário;17,64705882;27,35294118;33,52941176;21,47058824;334;340;-;101,7964072;1;5,168856993;0,647058824;60;93;114;73;3,344554525;4,169574707
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2304202;CRATO;2019;253,6153728;47,05987008;Crítico;29,70903522;38,82082695;22,89433384;8,575803982;1307;1306;-;99,92348891;0,999234889;3,93076864;0,525842266;388;507;299;112;2,065382833;3,101193949
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2309201;NOVA OLINDA;2019;254,0715956;44,35532963;Crítico;27,31958763;41,75257732;25,25773196;5,670103093;192;194;-;101,0416667;1;3,953579779;0,523195876;53;81;49;11;2,068496637;2,800237098
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2311207;POTENGI;2019;249,3890137;40,86238195;Crítico;29,83870968;39,51612903;27,41935484;3,225806452;121;124;-;102,4793388;1;3,719450683;0,510080645;37;49;34;4;1,897219804;2,973194831
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2311900;SABOEIRO;2019;268,9434672;50,42503247;Crítico;21,21212121;33,83838384;29,29292929;15,65656566;198;198;-;100;1;4,697173361;0,598484848;42;67;58;31;2,811187087;3,299240937
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2311959;SALITRE;2019;303,8347012;51,77936465;Intermediário;8,823529412;20,95588235;31,25;38,97058824;267;272;-;101,8726592;1;6,44173506;0,750919118;24;57;85;106;4,837222007;5,38121587
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2312106;SANTANA DO CARIRI;2019;247,9535318;48,01398684;Crítico;38,7254902;27,45098039;29,41176471;4,411764706;206;204;-;99,02912621;0,990291262;3,647676588;0,49877451;79;56;60;9;1,801704334;2,119130877
9;9º Ano do Ensino Fundamental;3;PÚBLICA;18;CRATO;2313252;TARRAFAS;2019;292,0222805;53,38000844;Intermediário;10,9375;30,46875;28,90625;29,6875;126;128;-;101,5873016;1;5,851114025;0,693359375;14;39;37;38;4,056924764;4,535909345
9;9º Ano do Ensino Fundamental;3;PÚBLICA;19;JUAZEIRO DO NORTE;2301901;BARBALHA;2019;280,7235157;51,16927484;Intermediário;13,84615385;33,53846154;33,07692308;19,53846154;646;650;-;100,619195;1;5,286175785;0,645769231;90;218;215;127;3,41364967;3,809094804
9;9º Ano do Ensino Fundamental;3;PÚBLICA;19;JUAZEIRO DO NORTE;2303204;CARIRIACU;2019;263,1879017;50,7017495;Crítico;27,62148338;32,22506394;26,85421995;13,29923274;388;391;-;100,7731959;1;4,409395084;0,564578005;108;126;105;52;2,48944748;3,008253669
9;9º Ano do Ensino Fundamental;3;PÚBLICA;19;JUAZEIRO DO NORTE;2304301;FARIAS BRITO;2019;268,7866694;54,99697044;Crítico;23,07692308;33,76068376;26,06837607;17,09401709;228;234;-;102,6315789;1;4,68933347;0,592948718;54;79;61;40;2,780534269;3,351503709
9;9º Ano do Ensino Fundamental;3;PÚBLICA;19;JUAZEIRO DO NORTE;2304806;GRANJEIRO;2019;284,5242981;50,06890011;Intermediário;13,75;30;36,25;20;80;80;-;100;1;5,476214904;0,65625;11;24;29;16;3,593766031;4,184218636
9;9º Ano do Ensino Fundamental;3;PÚBLICA;19;JUAZEIRO DO NORTE;2307106;JARDIM;2019;251,5138173;43,88992337;Crítico;29,75609756;40,48780488;24,3902439;5,365853659;409;410;-;100,2444988;1;3,825690867;0,513414634;122;166;100;22;1,964165677;2,727679926
9;9º Ano do Ensino Fundamental;3;PÚBLICA;19;JUAZEIRO DO NORTE;2307304;JUAZEIRO DO NORTE;2019;249,7668774;47,21835762;Crítico;33,25406262;38,60483551;21,52199762;6,619104241;2510;2523;-;100,5179283;1;3,738343868;0,503765359;839;974;543;167;1,88324814;2,675267261
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2300101;ABAIARA;2019;246,2529174;47,60464376;Crítico;36,75213675;37,60683761;19,65811966;5,982905983;117;117;-;100;1;3,562645868;0,487179487;43;44;23;7;1,735647987;2,231950291
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2301703;AURORA;2019;254,5622561;46,63814843;Crítico;29,12280702;38,59649123;24,21052632;8,070175439;284;285;-;100,3521127;1;3,978112804;0,528070175;83;110;69;23;2,100722726;2,700224481
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2302008;BARRO;2019;265,3348434;48,0232649;Crítico;22,13438735;35,96837945;30,43478261;11,46245059;255;253;-;99,21568627;0,992156863;4,516742171;0,578063241;56;91;77;29;2,59048448;3,505576978
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2302503;BREJO SANTO;2019;268,3107816;54,27966086;Crítico;23,46938776;35,71428571;23,26530612;17,55102041;492;490;-;99,59349593;0,995934959;4,665539078;0,587244898;115;175;114;86;2,728676564;3,330150261
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2307205;JATI;2019;251,4184211;48,8682591;Crítico;31,95876289;36,08247423;25,77319588;6,18556701;93;97;-;104,3010753;1;3,820921053;0,515463918;31;35;25;6;1,969546935;2,635741852
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2308104;MAURITI;2019;236,592877;45,11471299;Crítico;43,23432343;38,11881188;14,35643564;4,290429043;612;606;-;99,01960784;0,990196078;3,07964385;0,449257426;262;231;87;26;1,369988625;1,9998025
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2308302;MILAGRES;2019;249,3602279;48,1018669;Crítico;33,82352941;39,33823529;18,38235294;8,455882353;275;272;-;98,90909091;0,989090909;3,718011394;0,503676471;92;107;50;23;1,852245676;2,592508238
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2308401;MISSAO VELHA;2019;247,6221582;54,23325447;Crítico;39,24349882;32,15130024;18,43971631;10,16548463;433;423;-;97,69053118;0,976905312;3,631107908;0,498817967;166;136;78;43;1,769431336;2,220824451
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2310605;PENAFORTE;2019;280,7214157;51,52807384;Intermediário;15,44117647;28,67647059;32,35294118;23,52941176;141;136;-;96,45390071;0,964539007;5,286070787;0,659926471;21;39;44;32;3,36471527;3,471064185
9;9º Ano do Ensino Fundamental;3;PÚBLICA;20;BREJO SANTO;2311108;PORTEIRAS;2019;265,9498719;54,24278721;Crítico;24,69635628;34,41295547;23,07692308;17,81376518;248;247;-;99,59677419;0,995967742;4,547493595;0,585020243;61;85;57;44;2,649648486;3,215464115
9;9º Ano do Ensino Fundamental;3;PÚBLICA;21;FORTALEZA;2304400;FORTALEZA;2019;243,9303825;45,28346653;Crítico;37,05640643;39,45781525;18,45882918;5,026949143;19239;18739;-;97,40111232;0,974011123;3,446519125;0,478640803;6944;7394;3459;942;1,606772268;2,441683984
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2300200;ACARAU;2022 - DIAGNÓSTICO;248;-;Crítico;34;39;22;5;1036;952;-;92;-;-;-;322;368;213;49;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2302305;BELA CRUZ;2022 - DIAGNÓSTICO;266;-;Crítico;27;29;30;14;433;409;-;94;-;-;-;112;117;122;58;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2304251;CRUZ;2022 - DIAGNÓSTICO;276;-;Intermediário;17;30;37;17;517;499;-;97;-;-;-;83;149;184;83;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2306553;ITAREMA;2022 - DIAGNÓSTICO;235;-;Crítico;46;35;16;3;611;543;-;89;-;-;-;251;189;88;15;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2307254;JIJOCA DE JERICOACOARA;2022 - DIAGNÓSTICO;281;-;Intermediário;16;32;33;19;481;408;-;85;-;-;-;64;131;134;79;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2307809;MARCO;2022 - DIAGNÓSTICO;250;-;Crítico;34;36;24;7;672;576;-;86;-;-;-;193;205;138;40;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2308906;MORRINHOS;2022 - DIAGNÓSTICO;257;-;Crítico;29;37;24;9;467;370;-;79;-;-;-;108;138;89;35;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2300150;ACARAPE;2022 - DIAGNÓSTICO;233;-;Crítico;44;39;16;1;222;189;-;85;-;-;-;83;74;30;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2301208;ARACOIABA;2022 - DIAGNÓSTICO;236;-;Crítico;43;39;16;2;538;456;-;85;-;-;-;198;179;71;8;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2301406;ARATUBA;2022 - DIAGNÓSTICO;245;-;Crítico;34;38;26;2;215;186;-;87;-;-;-;64;70;49;3;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2301950;BARREIRA;2022 - DIAGNÓSTICO;239;-;Crítico;40;42;16;2;369;335;-;91;-;-;-;135;140;54;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2302107;BATURITE;2022 - DIAGNÓSTICO;232;-;Crítico;49;37;14;1;453;396;-;87;-;-;-;194;145;54;3;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2305100;GUARAMIRANGA;2022 - DIAGNÓSTICO;263;-;Crítico;20;38;35;7;112;97;-;87;-;-;-;19;37;34;7;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2306504;ITAPIUNA;2022 - DIAGNÓSTICO;240;-;Crítico;43;36;16;5;334;266;-;80;-;-;-;115;96;43;12;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2309102;MULUNGU;2022 - DIAGNÓSTICO;247;-;Crítico;35;35;24;7;166;136;-;82;-;-;-;47;48;32;9;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2309458;OCARA;2022 - DIAGNÓSTICO;240;-;Crítico;39;41;18;2;414;385;-;93;-;-;-;150;157;71;7;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2309805;PACOTI;2022 - DIAGNÓSTICO;229;-;Crítico;52;37;10;1;159;139;-;87;-;-;-;72;51;14;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2310100;PALMACIA;2022 - DIAGNÓSTICO;235;-;Crítico;46;36;17;1;170;152;-;89;-;-;-;70;55;26;1;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2311603;REDENCAO;2022 - DIAGNÓSTICO;238;-;Crítico;42;38;17;3;481;421;-;88;-;-;-;177;159;73;12;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2300101;ABAIARA;2022 - DIAGNÓSTICO;238;-;Crítico;41;40;17;2;116;105;-;91;-;-;-;43;42;18;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2301703;AURORA;2022 - DIAGNÓSTICO;239;-;Crítico;40;44;13;3;360;286;-;79;-;-;-;113;127;38;8;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2302008;BARRO;2022 - DIAGNÓSTICO;238;-;Crítico;37;44;18;2;358;291;-;81;-;-;-;108;127;51;5;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2302503;BREJO SANTO;2022 - DIAGNÓSTICO;241;-;Crítico;38;42;18;2;635;546;-;86;-;-;-;205;230;101;10;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2307205;JATI;2022 - DIAGNÓSTICO;231;-;Crítico;49;34;15;2;106;88;-;83;-;-;-;43;30;13;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308302;MILAGRES;2022 - DIAGNÓSTICO;227;-;Crítico;49;39;11;1;365;348;-;95;-;-;-;172;134;40;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308401;MISSAO VELHA;2022 - DIAGNÓSTICO;223;-;Muito crítico;60;28;10;1;591;516;-;87;-;-;-;312;146;53;5;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2310605;PENAFORTE;2022 - DIAGNÓSTICO;236;-;Crítico;43;36;19;2;104;94;-;90;-;-;-;40;34;18;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2311108;PORTEIRAS;2022 - DIAGNÓSTICO;239;-;Crítico;42;37;17;3;270;258;-;96;-;-;-;109;96;44;9;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;4;CAMOCIM;2302057;BARROQUINHA;2022 - DIAGNÓSTICO;240;-;Crítico;42;32;22;4;337;284;-;84;-;-;-;120;92;62;10;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;4;CAMOCIM;2302602;CAMOCIM;2022 - DIAGNÓSTICO;244;-;Crítico;38;37;21;4;1160;1070;-;92;-;-;-;406;394;230;40;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;4;CAMOCIM;2303907;CHAVAL;2022 - DIAGNÓSTICO;245;-;Crítico;39;38;17;6;206;197;-;96;-;-;-;77;74;34;12;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;4;CAMOCIM;2304707;GRANJA;2022 - DIAGNÓSTICO;239;-;Crítico;43;36;17;4;991;857;-;86;-;-;-;369;306;148;34;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;4;CAMOCIM;2307908;MARTINOPOLE;2022 - DIAGNÓSTICO;249;-;Crítico;33;41;22;5;231;218;-;94;-;-;-;71;89;47;11;-;-
